split,source_image,tile_image,row,col,crop_x1,crop_y1,crop_x2,crop_y2,orig_w,orig_h,tile_w,tile_h,source_labels,parsed_boxes,tile_labels,source_boxes_assigned,source_boxes_dropped
train,data/train/images/train_9_png.rf.2f430b30b557521744d6eae50b813dab.jpg,data_quadrant/train/images/train_9_png.rf.2f430b30b557521744d6eae50b813dab__r0c1.jpg,0,1,1149,0,2872,902,2872,1504,1723,902,1,1,0,1,0
train,data/train/images/train_9_png.rf.2f430b30b557521744d6eae50b813dab.jpg,data_quadrant/train/images/train_9_png.rf.2f430b30b557521744d6eae50b813dab__r1c0.jpg,1,0,0,602,1723,1504,2872,1504,1723,902,1,1,1,1,0
train,data/train/images/train_9_png.rf.2f430b30b557521744d6eae50b813dab.jpg,data_quadrant/train/images/train_9_png.rf.2f430b30b557521744d6eae50b813dab__r1c1.jpg,1,1,1149,602,2872,1504,2872,1504,1723,902,1,1,0,1,0
valid,data/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e.jpg,data_quadrant/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e__r0c0.jpg,0,0,0,0,1738,790,2897,1316,1738,790,1,1,1,1,0
valid,data/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e.jpg,data_quadrant/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e__r0c1.jpg,0,1,1158,0,2897,790,2897,1316,1739,790,1,1,0,1,0
valid,data/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e.jpg,data_quadrant/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e__r1c0.jpg,1,0,0,526,1738,1316,2897,1316,1738,790,1,1,1,1,0
valid,data/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e.jpg,data_quadrant/valid/images/train_115_png.rf.ec8711053dea7814151b87cb5357520e__r1c1.jpg,1,1,1158,526,2897,1316,2897,1316,1739,790,1,1,0,1,0
valid,data/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579.jpg,data_quadrant/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579__r0c0.jpg,0,0,0,0,1692,790,2821,1316,1692,790,2,2,0,2,0
valid,data/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579.jpg,data_quadrant/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579__r0c1.jpg,0,1,1128,0,2821,790,2821,1316,1693,790,2,2,2,2,0
valid,data/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579.jpg,data_quadrant/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579__r1c0.jpg,1,0,0,526,1692,1316,2821,1316,1692,790,2,2,0,2,0
valid,data/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579.jpg,data_quadrant/valid/images/train_130_png.rf.631d7e5f2c044ec2f4da12c6b47e2579__r1c1.jpg,1,1,1128,526,2821,1316,2821,1316,1693,790,2,2,2,2,0
valid,data/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd.jpg,data_quadrant/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd__r0c0.jpg,0,0,0,0,1711,790,2852,1316,1711,790,2,2,0,2,0
valid,data/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd.jpg,data_quadrant/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd__r0c1.jpg,0,1,1141,0,2852,790,2852,1316,1711,790,2,2,0,2,0
valid,data/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd.jpg,data_quadrant/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd__r1c0.jpg,1,0,0,526,1711,1316,2852,1316,1711,790,2,2,1,2,0
valid,data/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd.jpg,data_quadrant/valid/images/train_136_png.rf.fe4485399dbeb6d10cc97dcddbc448dd__r1c1.jpg,1,1,1141,526,2852,1316,2852,1316,1711,790,2,2,1,2,0
valid,data/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f.jpg,data_quadrant/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f__r0c0.jpg,0,0,0,0,1735,790,2892,1316,1735,790,1,1,1,1,0
valid,data/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f.jpg,data_quadrant/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f__r0c1.jpg,0,1,1157,0,2892,790,2892,1316,1735,790,1,1,0,1,0
valid,data/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f.jpg,data_quadrant/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f__r1c0.jpg,1,0,0,526,1735,1316,2892,1316,1735,790,1,1,1,1,0
valid,data/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f.jpg,data_quadrant/valid/images/train_156_png.rf.bf0ead8b448e5631cf95efbc2bfabf3f__r1c1.jpg,1,1,1157,526,2892,1316,2892,1316,1735,790,1,1,0,1,0
valid,data/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4.jpg,data_quadrant/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4__r0c0.jpg,0,0,0,0,1736,790,2894,1316,1736,790,1,1,1,1,0
valid,data/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4.jpg,data_quadrant/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4__r0c1.jpg,0,1,1158,0,2894,790,2894,1316,1736,790,1,1,1,1,0
valid,data/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4.jpg,data_quadrant/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4__r1c0.jpg,1,0,0,526,1736,1316,2894,1316,1736,790,1,1,1,1,0
valid,data/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4.jpg,data_quadrant/valid/images/train_185_png.rf.795daacb019fdd448d524a40b11a36c4__r1c1.jpg,1,1,1158,526,2894,1316,2894,1316,1736,790,1,1,1,1,0
valid,data/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15.jpg,data_quadrant/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15__r0c0.jpg,0,0,0,0,1723,902,2872,1504,1723,902,1,1,0,1,0
valid,data/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15.jpg,data_quadrant/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15__r0c1.jpg,0,1,1149,0,2872,902,2872,1504,1723,902,1,1,1,1,0
valid,data/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15.jpg,data_quadrant/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15__r1c0.jpg,1,0,0,602,1723,1504,2872,1504,1723,902,1,1,0,1,0
valid,data/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15.jpg,data_quadrant/valid/images/train_188_png.rf.ebf761f2ecc6c0218831fb281dde4b15__r1c1.jpg,1,1,1149,602,2872,1504,2872,1504,1723,902,1,1,0,1,0
valid,data/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a.jpg,data_quadrant/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a__r0c0.jpg,0,0,0,0,1762,790,2936,1316,1762,790,4,4,2,4,0
valid,data/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a.jpg,data_quadrant/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a__r0c1.jpg,0,1,1174,0,2936,790,2936,1316,1762,790,4,4,2,4,0
valid,data/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a.jpg,data_quadrant/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a__r1c0.jpg,1,0,0,526,1762,1316,2936,1316,1762,790,4,4,3,4,0
valid,data/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a.jpg,data_quadrant/valid/images/train_200_png.rf.ee490b379e304a08eca4b790b83f423a__r1c1.jpg,1,1,1174,526,2936,1316,2936,1316,1762,790,4,4,3,4,0
valid,data/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d.jpg,data_quadrant/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d__r0c0.jpg,0,0,0,0,1186,586,1976,976,1186,586,1,1,0,1,0
valid,data/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d.jpg,data_quadrant/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d__r0c1.jpg,0,1,790,0,1976,586,1976,976,1186,586,1,1,0,1,0
valid,data/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d.jpg,data_quadrant/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d__r1c0.jpg,1,0,0,390,1186,976,1976,976,1186,586,1,1,1,1,0
valid,data/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d.jpg,data_quadrant/valid/images/train_214_png.rf.c3012fff2957bc86efbd28aa9b98250d__r1c1.jpg,1,1,790,390,1976,976,1976,976,1186,586,1,1,0,1,0
valid,data/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632.jpg,data_quadrant/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632__r0c0.jpg,0,0,0,0,1726,902,2876,1504,1726,902,1,1,0,1,0
valid,data/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632.jpg,data_quadrant/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632__r0c1.jpg,0,1,1150,0,2876,902,2876,1504,1726,902,1,1,1,1,0
valid,data/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632.jpg,data_quadrant/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632__r1c0.jpg,1,0,0,602,1726,1504,2876,1504,1726,902,1,1,0,1,0
valid,data/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632.jpg,data_quadrant/valid/images/train_254_png.rf.cbb8a3226257861a15b450fa27737632__r1c1.jpg,1,1,1150,602,2876,1504,2876,1504,1726,902,1,1,1,1,0
valid,data/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e.jpg,data_quadrant/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e__r0c0.jpg,0,0,0,0,1715,790,2858,1316,1715,790,2,2,1,2,0
valid,data/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e.jpg,data_quadrant/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e__r0c1.jpg,0,1,1143,0,2858,790,2858,1316,1715,790,2,2,1,2,0
valid,data/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e.jpg,data_quadrant/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e__r1c0.jpg,1,0,0,526,1715,1316,2858,1316,1715,790,2,2,1,2,0
valid,data/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e.jpg,data_quadrant/valid/images/train_267_png.rf.a38c7469184b36122add3836f565824e__r1c1.jpg,1,1,1143,526,2858,1316,2858,1316,1715,790,2,2,1,2,0
valid,data/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61.jpg,data_quadrant/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61__r0c0.jpg,0,0,0,0,1702,790,2836,1316,1702,790,1,1,0,1,0
valid,data/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61.jpg,data_quadrant/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61__r0c1.jpg,0,1,1134,0,2836,790,2836,1316,1702,790,1,1,0,1,0
valid,data/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61.jpg,data_quadrant/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61__r1c0.jpg,1,0,0,526,1702,1316,2836,1316,1702,790,1,1,1,1,0
valid,data/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61.jpg,data_quadrant/valid/images/train_281_png.rf.5b5d87910cd358fa94e12101c0a5bc61__r1c1.jpg,1,1,1134,526,2836,1316,2836,1316,1702,790,1,1,0,1,0
valid,data/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5.jpg,data_quadrant/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5__r0c0.jpg,0,0,0,0,1721,902,2868,1504,1721,902,1,1,1,1,0
valid,data/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5.jpg,data_quadrant/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5__r0c1.jpg,0,1,1147,0,2868,902,2868,1504,1721,902,1,1,1,1,0
valid,data/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5.jpg,data_quadrant/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5__r1c0.jpg,1,0,0,602,1721,1504,2868,1504,1721,902,1,1,1,1,0
valid,data/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5.jpg,data_quadrant/valid/images/train_289_png.rf.50128c252c1285b438b69d8b62aec7e5__r1c1.jpg,1,1,1147,602,2868,1504,2868,1504,1721,902,1,1,1,1,0
valid,data/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6.jpg,data_quadrant/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6__r0c0.jpg,0,0,0,0,1673,790,2788,1316,1673,790,2,2,2,2,0
valid,data/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6.jpg,data_quadrant/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6__r0c1.jpg,0,1,1115,0,2788,790,2788,1316,1673,790,2,2,2,2,0
valid,data/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6.jpg,data_quadrant/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6__r1c0.jpg,1,0,0,526,1673,1316,2788,1316,1673,790,2,2,2,2,0
valid,data/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6.jpg,data_quadrant/valid/images/train_291_png.rf.4121513a849e9b704b6886bcb91b09b6__r1c1.jpg,1,1,1115,526,2788,1316,2788,1316,1673,790,2,2,2,2,0
valid,data/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b.jpg,data_quadrant/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b__r0c0.jpg,0,0,0,0,1728,790,2880,1316,1728,790,3,3,2,3,0
valid,data/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b.jpg,data_quadrant/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b__r0c1.jpg,0,1,1152,0,2880,790,2880,1316,1728,790,3,3,2,3,0
valid,data/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b.jpg,data_quadrant/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b__r1c0.jpg,1,0,0,526,1728,1316,2880,1316,1728,790,3,3,0,3,0
valid,data/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b.jpg,data_quadrant/valid/images/train_294_png.rf.c766931e465938cb638c27c218a9895b__r1c1.jpg,1,1,1152,526,2880,1316,2880,1316,1728,790,3,3,2,3,0
valid,data/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00.jpg,data_quadrant/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00__r0c0.jpg,0,0,0,0,1792,790,2986,1316,1792,790,2,2,0,2,0
valid,data/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00.jpg,data_quadrant/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00__r0c1.jpg,0,1,1194,0,2986,790,2986,1316,1792,790,2,2,2,2,0
valid,data/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00.jpg,data_quadrant/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00__r1c0.jpg,1,0,0,526,1792,1316,2986,1316,1792,790,2,2,0,2,0
valid,data/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00.jpg,data_quadrant/valid/images/train_359_png.rf.c271944f17856d912d2b21548f2fea00__r1c1.jpg,1,1,1194,526,2986,1316,2986,1316,1792,790,2,2,2,2,0
valid,data/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9.jpg,data_quadrant/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9__r0c0.jpg,0,0,0,0,1644,790,2741,1316,1644,790,1,1,0,1,0
valid,data/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9.jpg,data_quadrant/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9__r0c1.jpg,0,1,1096,0,2741,790,2741,1316,1645,790,1,1,1,1,0
valid,data/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9.jpg,data_quadrant/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9__r1c0.jpg,1,0,0,526,1644,1316,2741,1316,1644,790,1,1,0,1,0
valid,data/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9.jpg,data_quadrant/valid/images/train_488_png.rf.f23f8aa61e85b2be4d00fa1f8d3727b9__r1c1.jpg,1,1,1096,526,2741,1316,2741,1316,1645,790,1,1,0,1,0
valid,data/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b.jpg,data_quadrant/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b__r0c0.jpg,0,0,0,0,1633,790,2723,1316,1633,790,1,1,1,1,0
valid,data/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b.jpg,data_quadrant/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b__r0c1.jpg,0,1,1089,0,2723,790,2723,1316,1634,790,1,1,0,1,0
valid,data/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b.jpg,data_quadrant/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b__r1c0.jpg,1,0,0,526,1633,1316,2723,1316,1633,790,1,1,1,1,0
valid,data/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b.jpg,data_quadrant/valid/images/train_597_png.rf.df13092f303aa3814117236eb6e9649b__r1c1.jpg,1,1,1089,526,2723,1316,2723,1316,1634,790,1,1,0,1,0
valid,data/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49.jpg,data_quadrant/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49__r0c0.jpg,0,0,0,0,1186,586,1976,976,1186,586,1,1,0,1,0
valid,data/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49.jpg,data_quadrant/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49__r0c1.jpg,0,1,790,0,1976,586,1976,976,1186,586,1,1,1,1,0
valid,data/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49.jpg,data_quadrant/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49__r1c0.jpg,1,0,0,390,1186,976,1976,976,1186,586,1,1,0,1,0
valid,data/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49.jpg,data_quadrant/valid/images/train_663_png.rf.06b7337f125cf0967596522defba0f49__r1c1.jpg,1,1,790,390,1976,976,1976,976,1186,586,1,1,1,1,0
valid,data/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2.jpg,data_quadrant/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2__r0c0.jpg,0,0,0,0,1757,790,2929,1316,1757,790,2,2,1,2,0
valid,data/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2.jpg,data_quadrant/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2__r0c1.jpg,0,1,1171,0,2929,790,2929,1316,1758,790,2,2,0,2,0
valid,data/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2.jpg,data_quadrant/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2__r1c0.jpg,1,0,0,526,1757,1316,2929,1316,1757,790,2,2,1,2,0
valid,data/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2.jpg,data_quadrant/valid/images/train_665_png.rf.86ee2471e21692ac569cac6a74c56ad2__r1c1.jpg,1,1,1171,526,2929,1316,2929,1316,1758,790,2,2,1,2,0
valid,data/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53.jpg,data_quadrant/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53__r0c0.jpg,0,0,0,0,1684,790,2806,1316,1684,790,1,1,1,1,0
valid,data/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53.jpg,data_quadrant/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53__r0c1.jpg,0,1,1122,0,2806,790,2806,1316,1684,790,1,1,0,1,0
valid,data/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53.jpg,data_quadrant/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53__r1c0.jpg,1,0,0,526,1684,1316,2806,1316,1684,790,1,1,1,1,0
valid,data/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53.jpg,data_quadrant/valid/images/train_692_png.rf.eabb6a32fdb184cbaa26ee5b3436fd53__r1c1.jpg,1,1,1122,526,2806,1316,2806,1316,1684,790,1,1,0,1,0
test,data/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd.jpg,data_quadrant/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,11,11,6,11,0
test,data/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd.jpg,data_quadrant/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,11,11,8,11,0
test,data/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd.jpg,data_quadrant/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,11,11,1,11,0
test,data/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd.jpg,data_quadrant/test/images/0001_jpg.rf.e2d03a8dba5399d1c862a6ecc20772bd__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,11,11,2,11,0
test,data/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8.jpg,data_quadrant/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8.jpg,data_quadrant/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8.jpg,data_quadrant/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8.jpg,data_quadrant/test/images/0004_jpg.rf.bb709220c7032f5b0b5606f20adf63d8__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595.jpg,data_quadrant/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595.jpg,data_quadrant/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595.jpg,data_quadrant/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595.jpg,data_quadrant/test/images/0005_jpg.rf.d1c3fbb2e220038c6fc2ac027823c595__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86.jpg,data_quadrant/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,3,3,2,3,0
test,data/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86.jpg,data_quadrant/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,3,3,2,3,0
test,data/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86.jpg,data_quadrant/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,3,3,2,3,0
test,data/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86.jpg,data_quadrant/test/images/0008_jpg.rf.73f7ab45a98a9eabe2920ba1ee00ef86__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,3,3,2,3,0
test,data/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4.jpg,data_quadrant/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,0,2,0
test,data/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4.jpg,data_quadrant/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,1,2,0
test,data/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4.jpg,data_quadrant/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,0,2,0
test,data/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4.jpg,data_quadrant/test/images/0013_jpg.rf.5e3f9dbd97e9645601b4b5b56937d2a4__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,2,2,0
test,data/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a.jpg,data_quadrant/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,1,1,0
test,data/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a.jpg,data_quadrant/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a.jpg,data_quadrant/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,0,1,0
